NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529629588127136,0.529259204864502,0.529999971389771,0.529814779758453,0.529629588127136,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.528888881206512,0.528333306312561,0.528888881206512,0.529999971389771,0.5295370221138,0.5261110663414,0.528518497943878,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529814779758453,0.529351830482483,0.529444396495819,0.529814779758453,0.529444396495819,0.529444396495819,0.529629588127136,0.529999971389771,0.529999971389771,0.529999971389771,0.528148114681244,0.528518497943878,0.529999971389771,0.527222216129303,0.5261110663414,0.524999976158142,0.523888885974884,0.527222216129303,0.528888881206512,0.528333306312561,0.528888881206512,0.529444396495819,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.528888881206512,0.529444396495819,0.526666641235352,0.526666641235352,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.528333306312561,0.528333306312561,0.524999976158142,0.524999976158142,0.528333306312561,0.526666641235352,0.524999976158142,0.527222216129303,0.529444396495819,0.529999971389771,0.528333306312561,0.529999971389771,0.527222216129303,0.529444396495819,0.528333306312561,0.525555551052094,0.529444396495819,0.529999971389771,0.526666641235352,0.526666641235352,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.525555551052094,0.528888881206512,0.528888881206512,0.528888881206512,0.529444396495819,0.529999971389771,0.529999971389771,0.528888881206512,0.529444396495819,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529444396495819,0.528888881206512,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.528469383716583,0.526666641235352,0.5261110663414,0.526666641235352,0.525555551052094,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.524999976158142,0.5261110663414,0.525555551052094,0.524999976158142,0.524629592895508,0.524814784526825,0.525555551052094,0.524444401264191,0.524999976158142,0.523333311080933,0.524999976158142,0.524999976158142,0.524444401264191,0.524259209632874,0.523703694343567,0.523703694343567,0.529444396495819,0.527037024497986,0.527222216129303,0.528518497943878,0.528888881206512,0.528518497943878,0.529814779758453,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.528888881206512,0.529259204864502,0.52907407283783,0.528333306312561,0.528888881206512,0.529999971389771,0.52777773141861,0.528888881206512,0.529444396495819,0.528888881206512,0.529259204864502,0.529629588127136,0.529629588127136,0.529259204864502,0.528888881206512,0.528888881206512,0.529259204864502,0.528518497943878,0.529629588127136,0.527962923049927,0.528703689575195,0.528703689575195,0.529629588127136,0.528518497943878,0.528518497943878,0.527592539787292,0.527962923049927,0.528703689575195,0.528518497943878,0.5261110663414,0.526851832866669,0.528518497943878,0.528703689575195,0.528333306312561,0.527592539787292,0.528888881206512,0.529259204864502,0.52907407283783,0.528518497943878,0.529259204864502,0.526851832866669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.530346930027008,0.530157387256622,0.530472218990326,0.530314803123474,0.529999971389771,0.529999971389771,0.530370354652405,0.530185163021088,0.530185163021088,0.530555546283722,0.531481444835663,0.530555546283722,0.529814779758453,0.529694437980652,0.530129611492157,0.530944406986237,0.531324028968811,0.531768500804901,0.531546294689178,0.532805562019348,0.531861066818237,0.531388878822327,0.531046271324158,0.531231462955475,0.530944406986237,0.530416667461395,0.530638873577118,0.529999971389771,0.53038889169693,0.530712962150574,0.530259251594543,0.530064761638641,0.530324041843414,0.530546247959137,0.530472218990326,0.530314803123474,0.530416667461395,0.530731439590454,0.530574023723602,0.530472218990326,0.531148135662079,0.530990719795227,0.530916631221771,0.529999971389771,0.530629575252533,0.530944406986237,0.530731439590454,0.530444443225861,0.530472218990326,0.531138896942139,0.53038889169693,0.530129611492157,0.53038889169693,0.530259251594543,0.529999971389771,0.530064761638641,0.530259251594543,0.530064761638641,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.530194401741028,0.530194401741028,0.529999971389771,0.530472218990326,0.530472218990326,0.529999971389771,0.530129611492157,0.53038889169693,0.530064761638641,0.529999971389771,0.529999971389771,0.529999971389771,0.529999971389771,0.530064761638641,0.530129611492157,0.529999971389771,0.529999971389771,0.527222216129303,0.525833308696747,0.525833308696747,0.525833308696747,0.526203691959381,0.526296257972717,0.527499973773956,0.526944398880005,0.529444396495819,0.530555546283722,0.530472218990326,0.529999971389771,0.530314803123474,0.530314803123474,0.529759228229523,0.528888881206512,0.528888881206512,0.528805553913116,0.528333306312561,0.528333306312561,0.528333306312561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
